label,mean_intensity,std_intensity,edge_mean,no_edge,vertical_edge_strength,diag45_edge_strength,horizontal_edge_strength,diag135_edge_strength,num_contours,max_circularity,mean_circularity,frac_circular_contours,num_lines,avg_line_length,vertical_line_count,horizontal_line_count,diagonal_line_count,num_blobs
5,0.13944576680660248,0.31945982575416565,25.695153061224488,591.0,56.0,53.0,58.0,26.0,1.0,0.24091448923675468,0.24091448923675468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.14450779557228088,0.32652464509010315,30.573979591836736,577.0,71.0,83.0,25.0,28.0,1.0,0.04726466346051022,0.04726466346051022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.12521007657051086,0.2952885329723358,31.549744897959183,569.0,81.0,63.0,39.0,32.0,1.0,0.41566854967580796,0.41566854967580796,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.12759603559970856,0.2895563542842865,34.80229591836735,550.0,65.0,105.0,34.0,30.0,2.0,0.38515820295420117,0.3304007229656585,0.0,1.0,18.384776310850235,0.0,0.0,1.0,0.0
6,0.15754802525043488,0.32956868410110474,37.40433673469388,522.0,118.0,75.0,41.0,28.0,1.0,0.23242070701372844,0.23242070701372844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0992497056722641,0.2663009464740753,23.743622448979593,614.0,19.0,36.0,83.0,32.0,2.0,0.5784163512826278,0.4203451996446426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.15699279308319092,0.32887002825737,32.85076530612245,564.0,66.0,48.0,47.0,59.0,1.0,0.6188143533316399,0.6188143533316399,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.11431071907281876,0.28450000286102295,27.646683673469386,593.0,28.0,42.0,75.0,46.0,3.0,0.6707329616462355,0.5208039573700217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.08617947995662689,0.24578824639320374,24.394132653061224,624.0,76.0,39.0,26.0,19.0,1.0,0.38035972577975835,0.38035972577975835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.11197979748249054,0.27088403701782227,30.24872448979592,566.0,28.0,77.0,75.0,38.0,4.0,0.6380493753606353,0.39395619148654376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.07594037801027298,0.2248704731464386,25.695153061224488,616.0,35.0,50.0,51.0,32.0,1.0,0.0037366551343526225,0.0037366551343526225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.21625149250030518,0.39140987396240234,35.12755102040816,543.0,89.0,59.0,33.0,60.0,1.0,0.7676350920451025,0.7676350920451025,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.2245948612689972,0.394272118806839,29.272959183673468,571.0,48.0,58.0,87.0,20.0,1.0,0.009340346070386323,0.009340346070386323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08526910841464996,0.259651780128479,17.56377551020408,662.0,102.0,9.0,5.0,6.0,1.0,0.343745908804727,0.343745908804727,0.0,1.0,18.788294228055936,0.0,0.0,1.0,0.0
2,0.17128850519657135,0.3557298183441162,29.9234693877551,563.0,25.0,58.0,69.0,69.0,2.0,0.8001063703614795,0.40207121323601686,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2,0.19034112989902496,0.36560747027397156,27.971938775510203,577.0,73.0,67.0,34.0,33.0,1.0,0.325761017945575,0.325761017945575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.04252201318740845,0.17432522773742676,13.33545918367347,690.0,63.0,5.0,5.0,21.0,1.0,0.25402113750541033,0.25402113750541033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.14401760697364807,0.326607346534729,27.971938775510203,594.0,66.0,66.0,37.0,21.0,1.0,0.253734086717552,0.253734086717552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.1444827914237976,0.31935757398605347,32.20025510204081,565.0,62.0,50.0,44.0,63.0,1.0,0.8320285816960225,0.8320285816960225,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.13646958768367767,0.31485021114349365,27.971938775510203,593.0,122.0,35.0,16.0,18.0,1.0,0.24625839940238686,0.24625839940238686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.10558223724365234,0.2624111473560333,34.80229591836735,571.0,25.0,121.0,46.0,21.0,1.0,0.1718291483743404,0.1718291483743404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.09561324864625931,0.2650850713253021,23.743622448979593,623.0,36.0,75.0,30.0,20.0,1.0,0.07546997773777162,0.07546997773777162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.12171868979930878,0.29706186056137085,27.321428571428573,586.0,28.0,41.0,71.0,58.0,1.0,0.19502954461368097,0.19502954461368097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.14064626395702362,0.3201047480106354,30.573979591836736,591.0,96.0,54.0,20.0,23.0,1.0,0.22118251112806586,0.22118251112806586,0.0,1.0,21.400934559032695,0.0,0.0,1.0,0.0
4,0.1694978028535843,0.3499291241168976,26.996173469387756,590.0,108.0,21.0,27.0,38.0,1.0,0.32539208363835026,0.32539208363835026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.19552822411060333,0.37137648463249207,27.321428571428573,592.0,95.0,54.0,26.0,17.0,1.0,0.3160934074614709,0.3160934074614709,0.0,1.0,11.313708498984761,0.0,0.0,1.0,0.0
3,0.09212684631347656,0.26316210627555847,22.767857142857142,626.0,39.0,34.0,53.0,32.0,1.0,0.015328099207065828,0.015328099207065828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.16340035200119019,0.3383263051509857,33.50127551020408,558.0,70.0,89.0,22.0,45.0,1.0,0.564313591144284,0.564313591144284,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2,0.13831031322479248,0.3080117106437683,33.826530612244895,548.0,65.0,70.0,79.0,22.0,2.0,0.02259375736745339,0.018650979766528297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.154086634516716,0.32888808846473694,32.85076530612245,564.0,98.0,77.0,24.0,21.0,2.0,0.5868297051745339,0.2983315421056394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.11545617133378983,0.2968965470790863,20.491071428571427,630.0,49.0,28.0,33.0,44.0,1.0,0.3462775368807768,0.3462775368807768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.21796219050884247,0.37979617714881897,39.03061224489796,516.0,121.0,72.0,28.0,47.0,1.0,0.7753665814160474,0.7753665814160474,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.11708683520555496,0.2879762351512909,29.598214285714285,580.0,20.0,95.0,73.0,16.0,1.0,0.1451644149726252,0.1451644149726252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08691476285457611,0.2628290355205536,19.190051020408163,656.0,107.0,11.0,5.0,5.0,1.0,0.3596794934695488,0.3596794934695488,0.0,1.0,20.591260281974,0.0,0.0,1.0,0.0
8,0.12049318850040436,0.30375948548316956,21.466836734693878,628.0,44.0,26.0,18.0,68.0,1.0,0.4523369557572356,0.4523369557572356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.18652459979057312,0.36048245429992676,33.17602040816327,548.0,44.0,109.0,32.0,51.0,1.0,0.23762982023164328,0.23762982023164328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.12402960658073425,0.3057591915130615,22.117346938775512,621.0,67.0,38.0,12.0,46.0,1.0,0.49712279296092227,0.49712279296092227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.18504402041435242,0.3633913993835449,31.549744897959183,575.0,42.0,104.0,36.0,27.0,1.0,0.012753495210536741,0.012753495210536741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05855342373251915,0.21519790589809418,13.660714285714286,682.0,64.0,5.0,5.0,28.0,1.0,0.30143841650642034,0.30143841650642034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1526760756969452,0.3335862159729004,32.20025510204081,570.0,128.0,39.0,27.0,20.0,1.0,0.2654510678399099,0.2654510678399099,0.0,2.0,20.232480684683757,0.0,0.0,2.0,0.0
9,0.1230292096734047,0.3003193438053131,26.345663265306122,607.0,72.0,54.0,23.0,28.0,1.0,0.3576635450393443,0.3576635450393443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.10351140797138214,0.27824050188064575,23.418367346938776,616.0,22.0,91.0,33.0,22.0,1.0,0.2457880215029311,0.2457880215029311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.07929172366857529,0.24188946187496185,21.792091836734695,634.0,68.0,28.0,16.0,38.0,1.0,0.20278141831151272,0.20278141831151272,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.1357242912054062,0.32075434923171997,24.71938775510204,628.0,86.0,35.0,16.0,19.0,1.0,0.42435596402833675,0.42435596402833675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.14644357562065125,0.3308166265487671,26.67091836734694,581.0,101.0,25.0,50.0,27.0,1.0,0.003314388551293284,0.003314388551293284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.16155962646007538,0.34226930141448975,32.85076530612245,569.0,108.0,67.0,24.0,16.0,1.0,0.25446678811294055,0.25446678811294055,0.0,2.0,19.496639147011187,0.0,0.0,2.0,0.0
5,0.10635753720998764,0.277494341135025,25.695153061224488,601.0,47.0,58.0,40.0,38.0,1.0,0.042325856852292836,0.042325856852292836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1863495409488678,0.3633412718772888,32.525510204081634,566.0,87.0,79.0,29.0,23.0,1.0,0.5201991811183146,0.5201991811183146,0.0,1.0,22.627416997969522,0.0,0.0,1.0,1.0
1,0.06970788538455963,0.2336060106754303,13.985969387755102,675.0,44.0,5.0,5.0,55.0,1.0,0.36922662899979425,0.36922662899979425,0.0,1.0,19.0,1.0,0.0,0.0,0.0
9,0.17117348313331604,0.3449351489543915,35.452806122448976,544.0,92.0,92.0,35.0,21.0,2.0,0.7539822368615503,0.6128288778775373,0.5,0.0,0.0,0.0,0.0,0.0,1.0
9,0.16340535879135132,0.33958885073661804,32.85076530612245,550.0,43.0,88.0,39.0,64.0,1.0,0.46428440705201995,0.46428440705201995,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.17546018958091736,0.3532867431640625,34.151785714285715,555.0,81.0,76.0,27.0,45.0,1.0,0.751194144137595,0.751194144137595,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.10237095504999161,0.271560400724411,23.743622448979593,612.0,47.0,41.0,47.0,37.0,1.0,0.02857013746108556,0.02857013746108556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.09586834162473679,0.2763025462627411,17.8890306122449,660.0,98.0,14.0,6.0,6.0,1.0,0.3809018784136028,0.3809018784136028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.13815025985240936,0.3213164806365967,23.09311224489796,603.0,55.0,72.0,27.0,27.0,1.0,0.25724146505635137,0.25724146505635137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.18980592489242554,0.36327555775642395,31.875,554.0,52.0,88.0,61.0,29.0,1.0,0.24644148825483234,0.24644148825483234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.1113995611667633,0.2795325517654419,29.9234693877551,586.0,65.0,50.0,42.0,41.0,1.0,0.1498605237587098,0.1498605237587098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1694277673959732,0.34706389904022217,31.549744897959183,566.0,45.0,102.0,37.0,34.0,1.0,0.0073957368035876435,0.0073957368035876435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.09597838670015335,0.26061078906059265,26.67091836734694,610.0,86.0,45.0,21.0,22.0,1.0,0.4587000828773644,0.4587000828773644,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.14334234595298767,0.32076361775398254,32.20025510204081,574.0,102.0,54.0,36.0,18.0,1.0,0.22222100604332343,0.22222100604332343,0.0,1.0,10.63014581273465,0.0,0.0,1.0,0.0
6,0.08223289251327515,0.24326153099536896,22.117346938775512,636.0,68.0,31.0,22.0,27.0,1.0,0.06764943593293865,0.06764943593293865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.17276409268379211,0.35322389006614685,29.272959183673468,592.0,81.0,72.0,20.0,19.0,1.0,0.3335611894084527,0.3335611894084527,0.0,1.0,14.142135623730951,0.0,0.0,1.0,0.0
3,0.13204781711101532,0.3008061945438385,35.12755102040816,547.0,47.0,84.0,59.0,47.0,1.0,0.1294892333443923,0.1294892333443923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.17052820324897766,0.3474064767360687,33.826530612244895,559.0,63.0,120.0,16.0,26.0,1.0,0.22350526857435682,0.22350526857435682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.16752199828624725,0.3392482101917267,35.452806122448976,542.0,64.0,56.0,75.0,47.0,1.0,0.5716869386226523,0.5716869386226523,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.19407762587070465,0.3714626729488373,26.996173469387756,595.0,78.0,72.0,16.0,23.0,1.0,0.5145795150160868,0.5145795150160868,0.0,1.0,18.027756377319946,0.0,0.0,1.0,0.0
2,0.1625700443983078,0.33097270131111145,37.40433673469388,534.0,52.0,102.0,50.0,46.0,2.0,0.014909627882699325,0.010649347561385119,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.13799519836902618,0.31906363368034363,26.996173469387756,597.0,97.0,49.0,25.0,16.0,1.0,0.45117995631145363,0.45117995631145363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20972387492656708,0.37923288345336914,36.753826530612244,542.0,50.0,79.0,60.0,53.0,1.0,0.8915363891629012,0.8915363891629012,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.16615645587444305,0.352524995803833,25.044642857142858,618.0,82.0,34.0,23.0,27.0,1.0,0.47990419015223884,0.47990419015223884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.09854942560195923,0.2627381682395935,29.598214285714285,579.0,38.0,75.0,67.0,25.0,3.0,0.041356725705098005,0.02314798995728418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.16491597890853882,0.3475775718688965,28.947704081632654,584.0,64.0,73.0,38.0,25.0,1.0,0.2319572856657295,0.2319572856657295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.12491996586322784,0.30207136273384094,28.29719387755102,590.0,35.0,89.0,39.0,31.0,1.0,0.2040011048933064,0.2040011048933064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.10199079662561417,0.27360057830810547,26.345663265306122,608.0,118.0,24.0,23.0,11.0,1.0,0.2155129944935242,0.2155129944935242,0.0,1.0,20.248456731316587,0.0,0.0,1.0,0.0
8,0.11202981323003769,0.27342846989631653,30.899234693877553,575.0,69.0,73.0,32.0,35.0,1.0,0.44689710865666976,0.44689710865666976,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.06785714626312256,0.2288684844970703,16.913265306122447,669.0,98.0,6.0,5.0,6.0,1.0,0.29858221275739055,0.29858221275739055,0.0,1.0,18.788294228055936,0.0,0.0,1.0,0.0
8,0.15961384773254395,0.33308905363082886,33.826530612244895,562.0,67.0,40.0,56.0,59.0,1.0,0.5689046251057617,0.5689046251057617,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.14833933115005493,0.3242674171924591,32.525510204081634,552.0,55.0,89.0,61.0,27.0,1.0,0.1593050271237083,0.1593050271237083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.07504002004861832,0.23795050382614136,18.539540816326532,648.0,78.0,22.0,17.0,19.0,1.0,0.22771970638673,0.22771970638673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.13329333066940308,0.31038689613342285,27.646683673469386,591.0,103.0,48.0,20.0,22.0,1.0,0.015396283096376457,0.015396283096376457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.15631252527236938,0.33503931760787964,31.549744897959183,574.0,91.0,28.0,59.0,32.0,1.0,0.21177840183546293,0.21177840183546293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.15521207451820374,0.3318142294883728,30.24872448979592,570.0,68.0,80.0,37.0,29.0,1.0,0.2572628332089294,0.2572628332089294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.08929071575403214,0.24467594921588898,28.947704081632654,599.0,69.0,51.0,30.0,35.0,1.0,0.08137213101694002,0.08137213101694002,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.10581232607364655,0.27944254875183105,23.743622448979593,619.0,74.0,43.0,16.0,32.0,1.0,0.7530354246371024,0.7530354246371024,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.07733593881130219,0.22596535086631775,27.646683673469386,620.0,13.0,83.0,24.0,44.0,1.0,0.04277504432038,0.04277504432038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.15199580788612366,0.3287044167518616,31.549744897959183,575.0,58.0,79.0,26.0,46.0,1.0,0.5705395954389275,0.5705395954389275,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1,0.061754703521728516,0.21608495712280273,13.985969387755102,673.0,62.0,7.0,3.0,39.0,1.0,0.31647996771410936,0.31647996771410936,0.0,1.0,11.0,1.0,0.0,0.0,0.0
1,0.0725940391421318,0.23836612701416016,16.588010204081634,664.0,100.0,8.0,5.0,7.0,1.0,0.31354471158194963,0.31354471158194963,0.0,1.0,20.615528128088304,0.0,0.0,1.0,0.0
6,0.12372449040412903,0.30088701844215393,28.947704081632654,584.0,73.0,54.0,33.0,40.0,1.0,0.4386722891669523,0.4386722891669523,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.13479390740394592,0.3160586655139923,30.573979591836736,589.0,123.0,36.0,21.0,15.0,1.0,0.24807330936046243,0.24807330936046243,0.0,2.0,17.622196107415757,0.0,0.0,2.0,0.0
1,0.052886154502630234,0.20040014386177063,13.010204081632653,682.0,33.0,6.0,4.0,59.0,1.0,0.28789062250613173,0.28789062250613173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.09116146713495255,0.26842591166496277,17.56377551020408,658.0,102.0,10.0,6.0,8.0,1.0,0.36173700402801273,0.36173700402801273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.21040916442871094,0.3806019425392151,31.224489795918366,562.0,43.0,73.0,79.0,27.0,1.0,0.28674959279205603,0.28674959279205603,0.0,1.0,16.97056274847714,0.0,0.0,1.0,0.0
8,0.19467288255691528,0.3677826523780823,32.20025510204081,570.0,66.0,89.0,21.0,38.0,1.0,0.5357059526557192,0.5357059526557192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.07904161512851715,0.24218982458114624,17.8890306122449,650.0,69.0,17.0,14.0,34.0,1.0,0.041143764755474294,0.041143764755474294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1849839985370636,0.35889947414398193,33.826530612244895,536.0,49.0,103.0,57.0,39.0,1.0,0.2270614014168932,0.2270614014168932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.09716387093067169,0.268081933259964,25.369897959183675,615.0,51.0,35.0,56.0,27.0,1.0,0.03852014862079751,0.03852014862079751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.17675068974494934,0.35160210728645325,33.17602040816327,551.0,71.0,89.0,30.0,43.0,1.0,0.4608553387409864,0.4608553387409864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.05737795680761337,0.20535051822662354,15.9375,673.0,64.0,5.0,26.0,16.0,1.0,0.04915971564677457,0.04915971564677457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.12785114347934723,0.30373117327690125,26.67091836734694,592.0,118.0,46.0,15.0,13.0,1.0,0.00782600840749375,0.00782600840749375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.19027110934257507,0.36283284425735474,34.47704081632653,547.0,73.0,96.0,43.0,25.0,1.0,0.007878715883933452,0.007878715883933452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.063420370221138,0.21869099140167236,17.238520408163264,670.0,90.0,6.0,10.0,8.0,2.0,0.27500616943608214,0.16607831223095104,0.0,1.0,21.18962010041709,0.0,0.0,1.0,0.0
1,0.05475190281867981,0.20550094544887543,14.311224489795919,683.0,85.0,4.0,5.0,7.0,1.0,0.2655993449767169,0.2655993449767169,0.0,1.0,17.72004514666935,0.0,0.0,1.0,0.0
7,0.12874150276184082,0.31466108560562134,28.29719387755102,588.0,112.0,56.0,13.0,15.0,1.0,0.21206388332679638,0.21206388332679638,0.0,1.0,21.095023109728988,0.0,0.0,1.0,0.0
9,0.10042517632246017,0.2730754315853119,22.442602040816325,625.0,88.0,21.0,20.0,30.0,1.0,0.4227807984792618,0.4227807984792618,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.11333533376455307,0.286131888628006,26.996173469387756,596.0,112.0,46.0,14.0,16.0,1.0,0.1962605255815698,0.1962605255815698,0.0,1.0,16.64331697709324,0.0,0.0,1.0,0.0
9,0.19333231449127197,0.3770718574523926,27.321428571428573,580.0,23.0,37.0,71.0,73.0,1.0,0.49567808719574186,0.49567808719574186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.14430773258209229,0.3240342140197754,30.573979591836736,581.0,114.0,40.0,15.0,34.0,1.0,0.720086469925572,0.720086469925572,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.15434673428535461,0.33947452902793884,27.971938775510203,596.0,44.0,18.0,103.0,23.0,1.0,0.29255265617285653,0.29255265617285653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.06853741407394409,0.2310098111629486,16.588010204081634,671.0,91.0,5.0,4.0,13.0,1.0,0.30800690976841194,0.30800690976841194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.15312625467777252,0.33364588022232056,30.573979591836736,561.0,68.0,41.0,54.0,60.0,1.0,0.5292382079725223,0.5292382079725223,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.12210384756326675,0.29778632521629333,28.29719387755102,598.0,111.0,30.0,28.0,17.0,1.0,0.022061415846509436,0.022061415846509436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.07354942709207535,0.21477538347244263,28.947704081632654,610.0,99.0,42.0,18.0,15.0,1.0,0.06383453118823022,0.06383453118823022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.15409164130687714,0.3334238529205322,31.875,575.0,122.0,51.0,15.0,21.0,1.0,0.24731262868296855,0.24731262868296855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05148059502243996,0.1950003057718277,13.660714285714286,683.0,22.0,6.0,5.0,68.0,1.0,0.260352072895402,0.260352072895402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.14504802227020264,0.3287297189235687,29.598214285714285,589.0,110.0,55.0,21.0,9.0,1.0,0.26829554409580175,0.26829554409580175,0.0,1.0,18.384776310850235,0.0,0.0,1.0,0.0
5,0.14927470684051514,0.3196144104003906,37.40433673469388,527.0,50.0,97.0,78.0,32.0,1.0,0.08058248775776732,0.08058248775776732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.13009203970432281,0.3089256286621094,26.996173469387756,601.0,111.0,35.0,18.0,19.0,1.0,0.014850205404837964,0.014850205404837964,0.0,1.0,21.400934559032695,0.0,0.0,1.0,0.0
9,0.16470587253570557,0.34108611941337585,29.598214285714285,561.0,81.0,63.0,44.0,35.0,1.0,0.5040237601999358,0.5040237601999358,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.10950880497694016,0.2785629630088806,28.29719387755102,595.0,104.0,44.0,21.0,20.0,2.0,0.04683465099862247,0.028481738452194903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.10407163947820663,0.2808951437473297,24.068877551020407,618.0,71.0,29.0,19.0,47.0,2.0,0.8061450759506535,0.43066230084674145,0.5,0.0,0.0,0.0,0.0,0.0,0.0
9,0.1321728676557541,0.31051090359687805,26.996173469387756,595.0,86.0,58.0,20.0,25.0,2.0,0.6468145143122058,0.32822290286369954,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.1740996539592743,0.3474879562854767,34.47704081632653,554.0,80.0,41.0,56.0,53.0,2.0,0.839909037392062,0.42744728505260127,0.5,0.0,0.0,0.0,0.0,0.0,1.0
7,0.1393907517194748,0.3204827606678009,30.573979591836736,590.0,89.0,78.0,14.0,13.0,1.0,0.24114587678548546,0.24114587678548546,0.0,1.0,21.213203435596427,0.0,0.0,1.0,0.0
6,0.11707683652639389,0.29044249653816223,26.345663265306122,601.0,69.0,39.0,28.0,47.0,1.0,0.48900435418024396,0.48900435418024396,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.1792066991329193,0.3551742136478424,31.875,565.0,58.0,81.0,48.0,32.0,1.0,0.290319202975656,0.290319202975656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.08827031403779984,0.25073015689849854,23.09311224489796,626.0,47.0,32.0,19.0,60.0,1.0,0.03503114157885927,0.03503114157885927,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.14248698949813843,0.3266114294528961,26.020408163265305,608.0,82.0,49.0,21.0,24.0,2.0,0.6987331401339559,0.3593442039761251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.17985191941261292,0.3551297187805176,31.549744897959183,560.0,26.0,97.0,76.0,25.0,2.0,0.16122901519013072,0.08510980383530754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.09814926236867905,0.2677432596683502,22.767857142857142,616.0,22.0,81.0,47.0,18.0,2.0,0.007323232338476327,0.0036616161692381633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.13928070664405823,0.31867191195487976,24.71938775510204,598.0,68.0,49.0,34.0,35.0,1.0,0.5133666609001458,0.5133666609001458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1507352888584137,0.33177450299263,28.622448979591837,581.0,44.0,100.0,23.0,36.0,1.0,0.00962025810835591,0.00962025810835591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.11636154353618622,0.2876419723033905,27.321428571428573,601.0,69.0,30.0,28.0,56.0,1.0,0.46035564236726245,0.46035564236726245,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.1463085263967514,0.3324929177761078,26.996173469387756,601.0,81.0,69.0,18.0,15.0,1.0,0.3858595078129619,0.3858595078129619,0.0,1.0,20.12461179749811,0.0,0.0,1.0,0.0
7,0.07696578651666641,0.23758727312088013,21.14158163265306,643.0,64.0,12.0,46.0,19.0,1.0,0.2215771475941015,0.2215771475941015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.15024510025978088,0.3296622037887573,30.24872448979592,583.0,120.0,48.0,16.0,17.0,1.0,0.2574974747032591,0.2574974747032591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.12551020085811615,0.30502498149871826,24.394132653061224,603.0,87.0,46.0,33.0,15.0,1.0,0.23000512290895944,0.23000512290895944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1826380491256714,0.35945144295692444,29.598214285714285,567.0,51.0,109.0,26.0,31.0,1.0,0.34210188489524634,0.34210188489524634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1981242448091507,0.3713212311267853,41.307397959183675,507.0,34.0,76.0,118.0,49.0,1.0,0.5074726494407051,0.5074726494407051,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.1434323787689209,0.327755331993103,25.369897959183675,604.0,94.0,38.0,24.0,24.0,1.0,0.44928396488895683,0.44928396488895683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
